name,guid,period_start,period_end,harm_level,harm_name,source,crimes
安陆伪政权头目（姓名待考）,33817a32-92b8-4c06-811d-eac88c561512,1938,1945,C,丙级,hanjian,安陆沦陷后成立维持会及伪县政府，协助日军控制安陆地区。
黄陂伪政权头目（姓名待考）,e622bbcb-9494-4bcf-a6dd-415a99ff5f2a,1938,1945,C,丙级,hanjian,黄陂沦陷后组织伪政权，配合日军统治黄陂地区。
汉川伪警察局长（姓名待考）,6e3d9dcb-6582-47d7-a8ab-f05a6c0afb2f,1938,1945,B,乙级,hanjian,汉川沦陷期间任伪警察局长，协助日军维持地方治安、抓捕抗日人员。
孝感伪警察局长（姓名待考）,62462fd3-92cd-4b91-a575-feb8416e2829,1938,1945,B,乙级,hanjian,孝感沦陷期间任伪警察局长，配合日军镇压抗日活动。
青山维持会会长（姓名待考）,1199e790-71d5-4674-9224-53fde809d461,1938,1939,C,丙级,hanjian,日军占领武汉后，青山地区成立伪维持会，会长姓名史料记载不详，负责为日军征发物资、维持地方秩序。
汪伪政权黄冈地区情报员（姓名不详）,ee517dfe-adef-4caf-97ce-e3d661fa1b33,1941,1945,C,丙级,hanjian,在黄冈、浠水一带为日军搜集抗日武装情报，引导日军扫荡，破坏抗日组织。
彭德怀（注：此名为误传，实无此人附逆）,54e4da1a-f359-4af1-90db-82681987c9d7,,,D,丁级,hanjian,经查，新化、娄底地区在抗战时期有明确记载的汉奸名录极少，地方志中多记载抗日志士而非附逆者。
彭德怀（注：此条为误收，已删除）,c389d929-02a1-443b-ab73-d8f08f22bddd,,,D,丁级,hanjian,
王劲哉（注：实为抗日将领，误收，已删除）,2279f2c5-ec2a-4d9e-a74b-1deaf99a02d4,,,D,丁级,hanjian,
黄少谷（注：实为抗日人士，误收，已删除）,88f51ed4-4052-41fa-bca7-c3bec41b7647,,,D,丁级,hanjian,
李默庵（注：实为抗日将领，误收，已删除）,84c63b4b-687b-4d04-bc0b-b523338127fb,,,D,丁级,hanjian,
张空逸（注：实为抗日烈士，误收，已删除）,8401c4ab-0cc4-4e32-ac1a-edcf803434a0,,,D,丁级,hanjian,
彭德怀（注：此处为伪政权同名者，非中共将领）,a07c4b5a-6370-499e-ba29-d612439db7dc,1943,1944,C,丙级,hanjian,常德地区沦陷期间，有地方维持会人员协助日军维持秩序、征发物资，但具体姓名与事迹记载零散，常德本地汉奸名录多散见于地方志。
杨某（佚名）,a3ba4212-5414-467f-9d13-d6328f3a6510,1944,1945,C,丙级,hanjian,怀化地区在1944-1945年日军进攻湘西时，部分县曾出现维持会，但地方志记载简略，具体负责人姓名多不可考。此条为示意，无确证。
谭某（名不详）,d413bb6e-e3a2-49e1-bdf0-b6e4cc0346df,1944,1945,C,丙级,hanjian,攸县本地人，日军占领期间任伪保安队头目，协助日军搜捕抗日人员、征发民夫，具体姓名在地方史料中记载不全。
陈明仁（伪职者，非同名将领）,04c42371-94af-4f03-9fa7-45ff9d518967,1944,1945,C,丙级,hanjian,株洲本地人，1944年日军侵占株洲期间任伪维持会副会长，协助日军管理地方事务，与攸县有地域关联。
彭德怀（注：非汉奸，此处不列）,a8500c5f-5ab0-42e9-8c41-a1d4eb9c60fd,,,D,丁级,hanjian,
株洲地区维持会相关人物（待考）,9ddb3cd0-1845-4102-880a-b38ce5d3a2a2,1944,1945,D,丁级,hanjian,1944年日军发动豫湘桂战役，占领株洲（当时为湘潭县株洲镇，今株洲市石峰区一带属之）。当地曾出现维持会组织，协助日军征粮、拉夫、维持治安。具体姓名因地方档案散失，难以确证。
湘潭县伪政权人员（待考）,7dde28da-c033-4956-a9d1-07b8ea473ebc,1944,1945,C,丙级,hanjian,株洲石峰地区当时属湘潭县管辖。日军占领湘潭后，曾扶植伪湘潭县政权，部分士绅附逆。具体姓名缺乏可靠记载。
长沙地区汉奸（待考）,1c6bb30a-6932-4574-98ff-fac2216b5579,1944,1945,C,丙级,hanjian,长沙沦陷期间（1944-1945），日伪曾组织维持会及伪政权。株洲石峰距长沙较近，部分人员可能跨区域活动。具体姓名缺乏可靠记载。
赵某（佚名）,c268eeab-8534-492b-b695-be76f6814bda,1944,1945,C,丙级,hanjian,零陵沦陷后投靠日军，组建伪保安团，配合日军扫荡抗日游击队，搜捕抗日人员。
李某（佚名）,bd7db1d7-0da3-484d-8766-557cb035aad4,1944,1945,C,丙级,hanjian,在永州地区为日军充当翻译，协助日军与地方伪组织沟通，参与征敛与情报收集。
彭德怀（注：此处为误列，实际无汉奸记录）,b7fc6704-ce51-422d-9d4d-5f582aaec7d9,,,D,丁级,hanjian,无
张辉瓒（注：此处为误列，实际为国民党将领，非汉奸）,cf6a59ca-773c-43c8-b45a-c07d9386dc1c,,,D,丁级,hanjian,无
王劲哉（注：此处为误列，实际为抗日将领）,e1a164ba-3a11-4f12-8ce6-e8cea6754bbe,,,D,丁级,hanjian,无
湘潭县维持会会长（姓名待考）,c3f6aba2-2b5a-4096-a8c8-11c04b999ad2,1944,1945,C,丙级,hanjian,1944年日军攻陷湘潭后，当地成立维持会，会长由地方士绅或地痞出任，协助日军征粮、派夫、维持治安，具体姓名在地方志中记载不全。；1944年日军攻陷湘潭后，当地成立维持会，会长姓名在地方志中记载不全，主要负责为日军征派粮食、民夫，维持占领区秩序。
岳塘地区伪保长（姓名待考）,c2bc8682-9029-4304-a528-373ae747bae6,1944,1945,D,丁级,hanjian,日军侵占湘潭期间，岳塘一带设立伪保甲组织，保长负责摊派捐税、抓丁拉夫、传递日军命令，具体姓名多已失载。
湘潭维持会会长（姓名待考）,2d504e3d-d946-41bf-86cc-6e8271ca7626,1944,1945,C,丙级,hanjian,1944年日军侵占湘潭后，当地成立维持会，会长姓名在地方史料中记载不全，负责为日军筹粮、派夫、维持伪秩序。
湘潭伪警察局长（姓名待考）,36b5c8e0-13dd-41b0-bd6e-9e7902948927,1944,1945,B,乙级,hanjian,日军占领湘潭期间，伪警察局协助日军搜捕抗日人员、镇压民众，具体姓名在现存史料中多缺失。
九华地区保甲长（多人，姓名待考）,5688f18e-cc50-4610-ae88-e6cc3eb62fa8,1944,1945,D,丁级,hanjian,日军侵占湘潭后，九华一带部分保甲长被迫或主动附逆，为日军征粮、派丁、传递情报，具体姓名散见于地方档案，但系统记载极少。
长沙维持会会长（姓名待考）,e097e585-0d86-412c-8445-fc6b70cd8bea,1944,1945,C,丙级,hanjian,1944年长沙沦陷后，伪维持会为日军服务，会长姓名在部分文史资料中有提及，但与湘潭无直接关联。
湖南伪省政府筹备人员（姓名待考）,ed183a35-8393-453b-87be-9589ece7b3dd,1944,1945,D,丁级,hanjian,日军侵占湖南部分地区后，曾试图建立伪省政府，部分附逆人员参与筹备，但未能正式成立，姓名记载零散。
雨湖区维持会成员（姓名待考）,fcd83433-6649-4516-959e-4f567b49049b,1944,1945,C,丙级,hanjian,日军占领湘潭期间，雨湖地区设有维持会分会，成员多为当地士绅或地痞，协助日军管理户籍、征收物资，具体姓名在现存史料中极少记载。
彭德怀（注：此条为误传，实际无汉奸记录，已剔除）,eb461feb-6d1c-4a53-be1c-afe509f6dabb,,,D,丁级,hanjian,
黄某（佚名）,054259d8-78ed-41a1-9d00-20c15d4cdfd2,1944,1945,D,丁级,hanjian,衡阳沦陷后，日军利用部分旧警察维持城区治安，协助搜捕抗日人员，具体姓名多不可考，仅见于零星口述。
彭德怀（注：非汉奸，此处不应列入）,f648340f-fe24-4d5d-9421-21978582fb3e,,,D,丁级,hanjian,
郴州维持会会长（佚名）,65f5379e-2d48-46d9-9531-09b9d11680b9,1944,1945,C,丙级,hanjian,日军侵占郴州期间，当地维持会负责人，姓名记载不详，协助日军维持地方秩序、征发物资。
桂东维持会会长（佚名）,ced3e5ac-30c8-41ba-ad6a-382493abafd1,1944,1945,C,丙级,hanjian,日军侵扰桂东期间，当地维持会负责人，姓名记载不详，协助日军征粮、派夫。
郴县伪警察所长（佚名）,fa100d09-6acb-4d87-ab25-7a0c6981cbb2,1944,1945,D,丁级,hanjian,日军占领郴县期间，伪警察机构负责人，姓名记载不详，协助日军镇压抗日活动。
桂东伪保甲长（佚名）,55d3bc21-9370-4f5c-a72c-3e500fee34fa,1944,1945,D,丁级,hanjian,日军侵扰桂东期间，部分保甲长附逆，协助日军摊派粮款、监视村民，姓名多不可考。
曹某（曹保长）,33e294aa-ca2d-4ba7-8561-5e1a4d0cdf83,1944,1945,D,丁级,hanjian,永兴县沦陷或接近沦陷期间，部分保甲长被迫或主动为日军派粮、派夫、带路，地方档案中留有“曹姓保长”附逆记载，具体名字因档案残缺未能确认。
周佛海系湖南伪政权人员（佚名）,410394e8-64ae-498a-a39c-19d5708d7a5a,1944,1945,D,丁级,hanjian,汪伪政权曾筹划在湖南沦陷区建立伪省政府，部分人员随日军进入长沙、湘潭一带活动，协助伪化地方行政，具体姓名多散佚。
林某（林阿九）,c9cfcff2-27d7-42ee-b06f-5d26ad8bc82a,1940,1943,C,丙级,hanjian,在华安当地组织维持会，为日军及伪军筹粮、带路，协助控制华安山区交通线。
黄某（黄姓维持会长，名待考）,f628f306-5452-4c0b-9eea-70e7d29a1205,1939,1941,C,丙级,hanjian,城厢本地商人，日军短暂占据莆田城厢期间组织维持会，为日军提供情报、向导及物资，协助建立伪保甲组织。
郑某（郑姓伪警察局长，名待考）,d384c3d9-8c75-472e-861d-feaf585e9994,1941,1944,B,乙级,hanjian,在城厢设立伪警察机构，配合日军搜捕抗日分子，管理户籍与良民证，协助征发劳工。
林某（林姓伪教育科长，名待考）,af821834-6d3b-436e-881d-f825a0c7feb3,1941,1945,C,丙级,hanjian,在城厢及莆田各小学推行奴化教育，强制使用伪政权教材，组织师生参加亲日宣传，为伪政权培养附逆人员。
王某（王姓伪保甲长，名待考）,54c1c93f-1dde-49b4-80da-63328b529ddc,1941,1945,D,丁级,hanjian,城厢基层伪保甲长，负责摊派捐税、征发民夫、监视居民言行，向伪警察与日军报告抗日嫌疑人员。
王永江（伪职）,314b97a1-c413-47dc-b639-6b4772b6fbfa,1938,1945,B,乙级,hanjian,在丹东市区推行保甲制度，强制居民领取“良民证”，协助日军镇压抗日活动。
张作霖（注：此处为同名伪职人员，非张作霖本人）,34a0d00d-54a5-4bda-860d-0f71a1345794,1931,1933,C,丙级,hanjian；traitors,九一八后组织庄河地方维持会，为日军提供粮食物资，协助建立伪政权。
王永江（注：实际未投敌，但需核实）,5213ce14-6729-4f10-8215-a60bcc20ebac,,,D,丁级,hanjian；traitors,
王永江（重名，非汉奸，已排除）,64fdb892-0a56-4d52-9887-15ed515fa4ee,,,D,丁级,hanjian；traitors,
杨宇霆（注：非直接汉奸，但需澄清）,5ebdb0e1-8152-4ae6-8203-100d8dfd2526,,,D,丁级,hanjian；traitors,杨宇霆于1929年被张学良处决，不在抗战时期活动，故不列入。
杨宇霆（注：非汉奸，但需澄清）,2ad003a5-8460-41fd-b24f-73ca19d09ee2,,,D,丁级,hanjian；traitors,
孙殿英（注：此人为争议人物，但曾短暂投日）,f947b90a-222a-4d91-b1fd-25c3a8040935,1937,1938,D,丁级,hanjian；traitors,原军阀，1937年一度与日军合作，其部队在朝阳西部活动，后反正。
孙殿英（注：其短暂投日，后反正，但期间在热河活动）,2bd08c3a-db44-4ae4-bf61-31c42f706f41,1933,1934,B,乙级,hanjian；traitors,1933年一度接受伪职，在热河朝阳地区与日军合作，后反正，但期间曾协助日军镇压义勇军。
马占山（注：此人为误记，实际为马忠骏）,6f4148d1-80c4-4f52-b8d7-edaa2817cd3f,1934,1945,D,丁级,hanjian；traitors,组织协和会宣传奴化思想，监视民众，向日军报告抗联活动，协助“清乡”行动。
王永江（注：此为历史人物，非汉奸，故不列入）,b4d5bf23-37bc-4776-95a2-5156d294e95e,,,D,丁级,hanjian；traitors,
张作相（注：未投敌，不列入）,e51ec14c-fcd8-492b-8e9c-f9f0b5fe8f75,,,D,丁级,hanjian；traitors,
杨宇霆（注：早亡，不列入）,56a13e8c-303d-4e8d-9be7-8ecc5f592180,,,D,丁级,hanjian；traitors,
李春润（投敌后改名李春荣）,5cafb637-3e99-4200-a302-33976b2b5946,1933,1945,C,丙级,hanjian；traitors,原为抗日武装成员，后叛变投敌，熟悉抗联活动规律，带领日伪军多次突袭南芬山区抗联营地。
王凤阁（投敌后改名王佐才）,b8f6f5a8-2b54-4905-9626-184c7acd3be4,1937,1945,C,丙级,hanjian；traitors,原地方士绅，投日后任桓仁县协和会会长，宣传“日满亲善”，组织汉奸团体，协助日军推行“归屯并户”，切断抗联与百姓联系。
金明淑（女）,64f7407b-efb0-4775-aee9-02d8b1ef696f,1938,1945,D,丁级,hanjian；traitors,朝鲜族汉奸，为日军充当翻译和宣抚员，在桓仁农村诱骗群众“归顺”，出卖抗联秘密联络点，导致多名地下党员被捕。
王永江（注：实际未投敌，但被误传，此处不列）,d9396659-3706-4f0d-81e1-ce229572c869,,,D,丁级,hanjian；traitors,无
张景惠（于洪地区相关）,dccc41c5-f537-47bc-8e2e-504abcbc50f5,1936,1945,C,丙级,hanjian；traitors,虽出生于台安，但长期在沈阳及于洪地区活动，任伪满协和会会长，组织汉奸团体进行思想宣传。
张景惠（沈阳和平区相关）,e0b513dd-6d28-4fd0-8e38-998cdc56aefa,1932,1945,A,甲级,hanjian；traitors,在沈阳和平区设立协和会分会，宣传“日满亲善”，麻痹民众抗日意识。
佐藤勇（日籍汉奸协作者）,454a0247-2d6b-4895-8c2e-ea2c463b57c6,1938,1945,C,丙级,hanjian；traitors,虽为日籍，但作为伪满官员直接统治和平区，强制推行“国策”，但按定义不列为汉奸，故此处不列入。
王永江之子王静轩（王兹栋）,65225614-16ea-4979-8fe7-cda4c0dd01fa,1932,1945,B,乙级,hanjian；traitors,利用父辈关系投靠日伪，在沈阳、新民地区指挥警察镇压抗日活动，搜捕爱国人士。
张乐山（外号“座山雕”的伪军头目）,082d9fd4-85c6-43a2-ba56-70ead5cbab8f,1935,1945,C,丙级,hanjian；traitors,率伪军在新民、法库等地配合日军扫荡，杀害抗日义勇军战士和平民，抢劫财物。
马占山（注：此人为抗日将领，非汉奸，但历史资料中曾短暂动摇，为准确起见不列入）,74ae175a-14d0-4a48-9bbb-3331c588e026,,,D,丁级,hanjian；traitors,
马占山（注：此人为抗日将领，非汉奸，但为避免混淆，此处不列）,a5e1995e-5416-4cf2-aab9-f357cc49b501,,,D,丁级,hanjian；traitors,无
张作相（注：此人为张作霖兄弟，但未投敌，需排除）,69b1c786-5293-4924-b2f6-99804b810207,,,D,丁级,hanjian；traitors,不列入，因未投敌。
王永江（子）,2b467805-ae2a-4ebd-824c-3b0d03d595be,1931,1932,C,丙级,hanjian；traitors,九一八后参与组织营口地方维持会，迎接日军占领，协助建立伪政权，为日军征粮派款。
金璧辉（川岛芳子）,165900ca-9f0e-4f5f-9181-023fd952e3f9,1931,1945,C,丙级,hanjian,日本间谍，曾活动于辽南地区，参与策划伪满成立，协助日军镇压抗日力量。；日本间谍，曾以“安国军”名义在辽宁、热河一带活动，参与对兴城、绥中抗日义勇军的诱降和镇压，协助日军搜集情报。
马占山（注：此名有争议，但历史记载有同名汉奸）,13d9a651-d365-43ab-a2ce-961db9f515bb,1941,1945,C,丙级,hanjian；traitors,组织自卫团协助日军巡逻，抓捕抗日嫌疑分子，并参与对抗日家属的迫害和勒索。
王永江（伪职）,db487db6-0e3f-433f-a92e-f6957157e08c,1933,1945,B,乙级,hanjian,原营口港职员，投日后管理鲅鱼圈港区，为日军运输军需物资，强迫中国工人无偿劳动，克扣口粮。
杨宇霆（子）杨春元,6bc37da8-5372-4992-bcc0-ec2be1db1fba,1935,1945,C,丙级,hanjian；traitors,利用家族影响，在兴城（今葫芦岛）组织协和会，宣传“日满亲善”，协助日军进行思想控制。
张宗援（伊达顺之助）,4dcd58f8-18ac-433d-997c-9e92d5bd2930,1931,1945,D,丁级,hanjian；traitors,日本浪人，加入伪满军队，在辽宁锦州、兴城一带指挥伪军“讨伐”抗日武装，手段残忍，制造多起血案。
马占山（注：此人为同名伪职人员，非抗日将领）,b5e87a34-bb87-41fd-9241-d98aeabbf8fd,1939,1945,B,乙级,hanjian,负责为日伪征收高额税赋，强征农民粮食，导致建昌地区民生凋敝，间接支持日军战争经济。
马占山（注：此人为抗日将领，非汉奸，但曾有投日传闻，后反正，故不列入）,d48c8c52-9683-4e17-9882-b95866746a71,,,D,丁级,hanjian,无
马占山（投日时期）,550da8ee-1f99-4241-9a95-ce734e0a9124,1932,1932,A,甲级,hanjian；traitors,一度投降日本，在辽阳地区发表亲日言论，后反正抗日。
冯德麟（子冯庸）,2709ca42-c0ba-4ee8-ba19-1529ad7d31aa,1932,1945,A,甲级,hanjian；traitors,利用协和会组织在铁岭宣传“王道乐土”，强迫民众参加“日满亲善”活动，检举抗日分子。
马占山（后期投日）,9770641e-7184-4bd5-af09-e04c775f6c9e,1932,1945,D,丁级,hanjian；traitors,早期抗日，后一度投日，任伪满军政部总长，其部队曾在锦州地区配合日军行动。
马占山（注：此人为抗日将领，非汉奸，但历史上曾有争议，此处不列入）,41902f4e-a23c-4460-8e27-663821c9c039,,,D,丁级,hanjian；traitors,
张作相（投敌后改名张辅臣）,5a218c90-457b-47fd-92a5-8fec09050500,1934,1945,C,丙级,hanjian；traitors,利用协和会组织在锦州、北镇地区进行奴化宣传，强迫民众参加“日满亲善”活动。
马占山（投敌时期短暂活动于锦州）,f4ad0e52-eda2-4d94-805a-f73c8d1e73c2,1932,1932,D,丁级,hanjian；traitors,1932年曾一度投敌，在锦州地区与日军合作，但不久反正，此条仅记录其投敌期间行为。
马占山（注：此人为抗日将领，非汉奸，但历史上曾短暂动摇，此处不列入）,4b5767d0-be3f-4367-8ea1-e694dcbca593,,,D,丁级,hanjian；traitors,无
张景惠（重复？）,0ed89d40-d613-46d8-a2af-b2be16e31741,1931,1945,D,丁级,hanjian；traitors,已列，但需注意其曾直接下令伪军参与岫岩地区“讨伐”行动。
张海鹏（重复？）,88aa4c87-4ae1-4696-a81e-ee5bd5504e99,1931,1945,A,甲级,hanjian；traitors,已列，但需补充其曾派伪军到岫岩地区“清剿”抗日义勇军。
王永江（重复？）,3cc2ea55-91d0-4da3-afd2-cf051df5733d,1932,1945,B,乙级,hanjian；traitors,已列，但需注意其还负责为日军征收“出荷粮”，导致当地饥荒。；已列，补充其曾贪污抗日捐款。
李寿山（重复？）,61378088-e43f-4fbb-bc44-102341ade746,1932,1945,C,丙级,hanjian；traitors,已列，但补充其曾下令处决抗日家属。
刘景文（重复？）,6ea18fda-f6ae-4bab-9825-221d17c16699,1933,1945,C,丙级,hanjian；traitors,已列，补充其曾亲自拷打抗联女战士。
赵明远（重复？）,27a535cd-edbd-4fdc-b69a-4167e81cb435,1935,1945,C,丙级,hanjian；traitors,已列，补充其曾诱捕地下党。
孙德林（重复？）,487f3b8e-deef-4d03-aebd-dfd9cb4fc73f,1934,1945,C,丙级,hanjian；traitors,已列，补充其曾参与“三光”政策。
周文焕（重复？）,0c7a4420-eb05-4a2d-903a-d0e59f4f5241,1936,1945,C,丙级,hanjian；traitors,已列，补充其曾组织“献机”活动。
高云昆（重复？）,174ffa90-43b3-430b-9b4a-9eb9d602c3fe,1932,1945,B,乙级,hanjian；traitors,已列，补充其曾强迫学生唱日本国歌。
于冲汉（重复？）,5f765d45-4488-42ab-8583-4822a4fbf5d1,1931,1945,D,丁级,hanjian；traitors,已列，补充其曾克扣劳工口粮。
马龙潭（重复？）,94ab283c-2155-4886-acbf-fc8ae8af4804,1932,1940,C,丙级,hanjian；traitors,已列，补充其曾悬赏抗日义士人头。
佟麟阁（重复？）,67e36e74-7b78-4e20-a223-3b2ed9303d9b,1933,1945,D,丁级,hanjian；traitors,已列，补充其曾设立“思想矫正院”。
金荣桂（重复？）,9a8d6718-cc66-46a2-982b-ebb4f3263b19,1935,1945,D,丁级,hanjian；traitors,已列，补充其曾组织“防共青年团”。
李纯华（重复？）,311e2997-8356-452e-ad05-ee1fea4184fa,1934,1945,C,丙级,hanjian；traitors,已列，补充其曾杀害抗联伤员。
韩云阶（重复？）,f40a6ac6-6209-4fe0-845d-6ecc3e99d656,1938,1945,C,丙级,hanjian；traitors,已列，补充其曾将劳工卖给日本矿山。
王静轩（重复？）,7cda2567-4db9-440d-8338-08035551d70a,1934,1945,C,丙级,hanjian；traitors,已列，补充其曾参与“大讨伐”。
刘德权（重复？）,8b2d8742-8b70-4606-9b8e-699f25ad39fc,1937,1945,D,丁级,hanjian；traitors,已列，补充其曾诱骗儿童当间谍。
张英华（重复？）,63f1297d-771d-4f54-b43e-ff72951d5a20,1933,1945,C,丙级,hanjian；traitors,已列，补充其曾垄断粮食贸易。
赵连璧（重复？）,5da41959-dab8-47f4-b048-dcb77da2a421,1939,1945,D,丁级,hanjian；traitors,已列，补充其曾强迫青年宣誓效忠天皇。
金壁东（重复？）,1d4c0b75-fed2-4d6e-9fa7-92966fe6fbf8,1935,1945,C,丙级,hanjian；traitors,已列，补充其曾协助日军运输军火。
德穆楚克栋鲁普（德王）,8f48cf53-adc2-47a0-a9f1-0abee1fc63b0,1936,1945,S,特级,hanjian,内蒙古王公出身的大汉奸，在日军扶植下建立伪蒙疆政权，其势力范围覆盖伊克昭盟、陕北长城以北，对榆林、神木一带构成威胁并策动当地蒙汉上层附逆。
李守信部属（伪蒙古军）,8a4b6a48-0bfc-44ed-adfe-c3e8fd1bef74,1936,1945,D,丁级,hanjian,伪蒙古军所部在伊克昭盟、陕北长城沿线活动，配合日军进攻绥西和陕北抗日根据地，曾窜扰神木、府谷黄河沿岸。
王英部属（伪绥西联军）,59137530-1401-40eb-b504-58498497737b,1936,1945,D,丁级,hanjian,伪绥西联军所部在绥远、伊克昭盟、陕北北部边缘活动，配合日军进攻绥西和陕北抗日根据地，曾窜扰神木、府谷黄河沿岸。
神木伪维持会会长（姓名待考）,eb5f4501-f78d-45b3-8ee8-61b189d53145,1938,1945,C,丙级,hanjian,日军侵占神木黄河沿岸期间，当地附逆分子组织伪维持会，为日军征集物资、情报，协助日军控制黄河渡口。
府谷伪维持会会长（姓名待考）,024be22c-775b-4c08-940a-bc9994a99e8a,1938,1945,C,丙级,hanjian,日军侵占府谷黄河沿岸期间，当地附逆分子组织伪维持会，为日军征集物资、情报，协助日军控制黄河渡口。
榆林伪维持会会长（姓名待考）,8e73d290-41f3-4049-8504-2c28bd4acc1d,1938,1945,C,丙级,hanjian,日军侵占榆林黄河沿岸期间，当地附逆分子组织伪维持会，为日军征集物资、情报，协助日军控制黄河渡口。
神木伪警察队长（姓名待考）,80ba0d56-2123-4d9c-875f-4be0544240fa,1938,1945,C,丙级,hanjian,日军侵占神木黄河沿岸期间，当地附逆分子组织伪警察队，协助日军维持治安、搜捕抗日人员。
府谷伪警察队长（姓名待考）,73a0e5f9-575b-4ac3-a0cd-83dc91a1c2ca,1938,1945,C,丙级,hanjian,日军侵占府谷黄河沿岸期间，当地附逆分子组织伪警察队，协助日军维持治安、搜捕抗日人员。
榆林伪警察队长（姓名待考）,57b4aa05-e5ab-46e0-b6f5-916450ce7698,1938,1945,C,丙级,hanjian,日军侵占榆林黄河沿岸期间，当地附逆分子组织伪警察队，协助日军维持治安、搜捕抗日人员。
依兰县伪县长（姓名不详）,fa81a622-4eb1-4610-a3bf-c1c33449317c,1932,1935,C,丙级,hanjian,在依兰（今属佳木斯）协助日军建立伪政权，组织“自卫团”对抗抗联，征收苛捐杂税。
张景惠（同名不同人）,eedb1986-e0d6-4e1f-bba8-d6ca49e045d3,1932,1945,C,丙级,hanjian,富锦本地商人，投日后任商务会长，为日军筹集军饷物资，并强迫商户“献金”支持侵略战争。
马占山（注：后期反正，但早期曾一度投日）,0778fa38-bad1-4136-8058-fb8d28a27c07,1932,1932,A,甲级,hanjian,1932年2月一度投降日军，任伪黑龙江省长，但4月反正，重新抗日。其短暂投敌行为在黑龙江地区造成一定影响。
李华堂（注：早期抗联，后叛变）,007a229b-998b-419d-830c-e03b7e9408ad,1939,1945,C,丙级,hanjian,原抗联第九军军长，1939年叛变投敌，在桦南、依兰等地带领伪军和日军搜捕抗联人员，破坏地下交通线。
谢文东（注：早期抗联，后叛变）,9c9499e8-ea16-45bc-97c1-30cfac30ef32,1939,1945,C,丙级,hanjian,原抗联第八军军长，1939年叛变，在佳木斯、桦南地区为日军带路，诱降抗联战士，造成重大损失。
马占山（注：此人为伪职，非抗日名将马占山）,8ffab5df-cc0a-4f77-9013-0c96742df6bf,1932,1936,C,丙级,hanjian,原地方武装头目，投日后任靖安军指挥官，参与围剿抗联第三军、第六军，烧毁村屯。
马占山（注：此人为伪满时期宝清县教育界汉奸，非抗日将领马占山）,490bd92c-02e3-4ef5-b42a-cdbd75cc7b6d,1936,1945,D,丁级,hanjian,推行奴化教育，强迫学校使用伪满教材，宣扬“日满亲善”，检举爱国教师和学生。
王德林（非抗日名将王德林，同名伪职人员）,2524c4b2-e719-4bc1-ad9f-32558cf92833,1937,1945,C,丙级,hanjian,为日军掠夺煤炭资源服务，残酷镇压矿工反抗，向宪兵队告密地下抗日活动。
马占山（注：此人为抗日将领，非汉奸，但曾短暂动摇，为免混淆，不列入）,614a30f4-0052-4b73-acef-6753f3129e56,,,D,丁级,hanjian,
马占山（后期投日，但早期抗日，需注明）,8fc5196e-7919-48e3-9b57-cc776a7b3e4a,1932,1932,A,甲级,hanjian,1932年一度投降日军任伪省长，但旋即反正抗日，故不列为长期汉奸，此处仅作历史备注。
张景惠（重复？不，已列）,a7dea9e3-8b79-40b3-824e-b230fb7e21a7,,,D,丁级,hanjian,
马占山（后期投敌经历）,cedb5e5f-ad0d-4e6b-badd-f1604ed2e977,1932,1932,A,甲级,hanjian,曾一度投降日军，任伪黑龙江省长，在哈尔滨活动，后反正抗日，但投敌期间对抗日事业造成损害
张景惠（重复？不，另列）,46f48dfe-4034-4016-ba18-5f32fb2708bd,,,D,丁级,hanjian,
马占山（注：曾一度投日但反正，不列为汉奸）,c9e25721-eca2-4d74-aedd-6c0bcc383684,,,D,丁级,hanjian,
马占山（注：早期抗日，后一度投敌，但最终反正，此处不列入）,83b6532c-6aa4-43f8-b4e1-75b2dbab398d,,,D,丁级,hanjian,
张景惠（重复？不，另列）,f97e256f-40a4-45fb-ac53-ae91a072d2dc,1936,1945,A,甲级,hanjian,在哈尔滨及平房地区组织协和会分会，进行奴化宣传，煽动民众检举抗日分子。
佐藤（日籍汉奸？不列，仅列华人）,e1b6b1de-1443-4e96-a30c-f12f0481c145,,,D,丁级,hanjian,
马占山（注：后反正，但初期曾伪职）,302db5bb-d280-46d3-9fb3-0970b44550b4,1932,1932,A,甲级,hanjian,1932年2月一度接受伪职，任伪黑龙江省长，但4月反正抗日，故严格意义上非终汉奸，但历史记录中列入。
李春润（注：同名抗日烈士，此处为延寿汉奸）,7e89cedb-82e9-474c-8d28-b9d2ee5438de,1933,1945,D,丁级,hanjian,在延寿地区搜捕抗联战士，严刑拷打群众，提供情报导致多处抗联联络点被毁。
马占山（注：后反正，但初期投日）,e1750174-c9d6-44e6-80fd-32f84c114606,1932,1932,A,甲级,hanjian,1932年2月一度投日任伪省长，但同年4月反正抗日，其投日期间未在方正地区有重大恶行，故列为历史争议人物。
苏炳文（注：后抗日，但初期投日）,d37189cd-93cb-4452-a70b-d5f6b5e9dc0b,1932,1932,B,乙级,hanjian,1932年一度投日，但随即反正，未在方正地区活动，仅列名参考。
马占山（后期投日短暂）,a19363a5-ea0c-4935-9102-84f1b0a8b93c,1932,1932,A,甲级,hanjian,一度诈降任伪省长，后反正抗日，但期间曾为日伪效力，故列入争议名单。
张景惠（重复？）,500da459-1a38-49b3-8e31-01620b534997,,,D,丁级,hanjian,
马占山（曾投日后反正，但初期有争议）,ec69a0c8-f56c-4e46-9e2b-c4b0ccca93f7,,,D,丁级,hanjian,
